study,prenr,year,field,glescomp,survey,Fortlaufende,STARTH,STARTMIN,STARTSEC,starttime,ENDEH,ENDEMIN,ENDESEC,endtime,duration_time,TEXT,Participation_W1,Interupted,MODFRAGE,STRATEGI,VALENZ,Content,Character,Theme,ZEIT,POLHAND,KONKR,OBJ,POLEB,BULA,OBJ1,OBJ1S,OBJ1P,OBJ2,OBJ2S,OBJ2P,GRPDARST,HUMOR,Metaphor,Scold,ZAHLEN,LAGE,WERTE,STATISTI,BEISPIEL,HISTORIE,ZITAT
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",275,0,53,11,3191,0,53,15,3195,4,"But for the average family, that's maybe 50 or 60 euros a month.",Klöppel,no,Critical question,does not apply,does not apply,Politics,does not apply,Tax cuts/tax gifts specifically,does not apply,does not apply,does not apply,singular,Federal level,does not apply,Angela Merkel,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",276,0,53,15,3195,0,53,19,3199,4,^ a second point Motivation pays off and people feel it.,Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Tax cuts/tax gifts specifically,Present/generally valid/not recognizable,does not apply,does not apply,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",277,0,53,19,3199,0,53,21,3201,2,We have reduced non-wage labor costs.,Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Tax cuts/tax gifts specifically,The past,Description of made/not-made policy,Concrete statement,singular,Federal level,does not apply,Große Koalition/Bundesregierung,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,Inclusive representation,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",278,0,53,21,3201,0,53,32,3212,11,"When I became Chancellor, they amounted to 41.9 percent, now we are below 40 percent. That's 16 billion in relief for employees.",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Tax policy in general,The past,Description of made/not-made policy,Concrete statement,singular,Federal level,does not apply,Angela Merkel,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,Yes,positive impression,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",279,0,53,32,3212,0,53,35,3215,3,"And ^ of course we need to reduce bureaucracy,",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Other policy dimension,The future,Announcement of future plans,General presentation,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",280,0,53,35,3215,0,53,38,3218,3,"Innovative ability, new technologies,",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Research policy,The future,Announcement of future plans,Zero statement,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",281,0,53,38,3218,0,53,41,3221,3,"Future projects for renewable energies,",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Alternative/ regenerative (renewable) energy(s) specifically,Future,Announcement of future plans,Zero statement,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",282,0,53,41,3221,0,53,44,3224,3,"new materials, new drive technologies.",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Research policy,Future,Announcement of future plans,Zero statement,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",283,0,53,44,3224,0,53,46,3226,2,All of this will open up export markets for us.,Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Foreign trade/ export,The future,Announcement of future plans,Zero statement,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,positive impression,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",284,0,53,46,3226,0,53,53,3233,7,"And a second pillar is: work by people for people in our country. Here, too, we can do much more.",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Labor market policy area,Future,Announcement of future plans,Zero statement,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",285,0,53,53,3233,0,53,57,3237,4,"We started this in the grand coalition, but we haven't got far enough yet,",Merkel,no,does not apply,Self-criticism,does not apply,Politics,does not apply,Coalitions in general,The past,Description of made/not-made policy,Zero statement,singular,Federal level,does not apply,Große Koalition/Bundesregierung,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,Inclusive representation,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",286,0,53,57,3237,0,54,3,3243,6,"for example services, childcare, ^ craft services,",Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Tax policy in general,The future,Announcement of future plans,Concrete statement,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",287,0,54,3,3243,0,54,5,3245,2,The fight against undeclared work.,Merkel,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Labor market policy area,Future,Announcement of future plans,General presentation,singular,Federal level,does not apply,CDU/CSU (Unionsparteien),trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",288,0,54,5,3245,0,54,12,3252,7,These are all growth drivers that we urgently need and need more decisively than we were able to push through in the grand coalition.,Merkel,no,does not apply,Attack,Implicit,Politics,does not apply,Other policy dimension,The past,Description of made/not-made policy,Zero statement,singular,Federal level,does not apply,SPD,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",289,0,54,12,3252,0,54,19,3259,7,"Mrs. Merkel, and all this, if I may, in a situation in which this state is highly indebted and in which this debt will grow.",Illner,no,open question,does not apply,does not apply,Politics,does not apply,Budget restructuring and consolidation specifically,does not apply,does not apply,does not apply,singular,Federal level,does not apply,Angela Merkel,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",290,0,54,19,3259,0,54,34,3274,15,"Mr. Steinmeier, let's be honest: next year's deficit will be 86 billion. Who will be affected? Who will pay for it? The pensioners? Are pensioners doing too well? Is it the families? Is it the children? Shouldn't politicians do the math?",Illner,no,Critical question,does not apply,does not apply,Politics,does not apply,Budget restructuring and consolidation specifically,does not apply,does not apply,does not apply,singular,Federal level,does not apply,Frank-Walter Steinmeier,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",291,0,54,34,3274,0,54,36,3276,2,Of course. Do you think we wouldn't have opened them?,Steinmeier,no,does not apply,Defense,does not apply,Politics,does not apply,Budget restructuring and consolidation specifically,The past,Description of made/not-made policy,Not useful,singular,Federal level,does not apply,Moderatoren,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",292,0,54,36,3276,0,54,46,3286,10,"I mean, you remember all the discussions at the beginning of the year when President Obama launched a 900 billion economic stimulus package in the USA.",Steinmeier,Illner,does not apply,No strategy,does not apply,Politics,does not apply,Special topic: economic stimulus packages/ stimulus packages,The past,Description of made/not-made policy,General presentation,singular,International level,does not apply,Sonstige Akteure,Obama,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",293,0,54,46,3286,0,54,48,3288,2,"We're in Germany now, sorry! Who is affected? Who pays for it?",Illner,no,Critical question,does not apply,does not apply,Content cannot be assigned,does not apply,does not apply,does not apply,does not apply,does not apply,singular,Federal level,does not apply,Frank-Walter Steinmeier,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply,does not apply
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",294,0,54,48,3288,0,54,53,3293,5,"Yes ^ just take an interest in my argument, Ms. Illner.",Steinmeier,no,does not apply,No strategy,does not apply,Content cannot be assigned,does not apply,does not apply,does not apply,does not apply,does not apply,singular,Federal level,does not apply,Moderatoren,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,does not apply,no,no,Yes,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",295,0,54,53,3293,0,55,1,3301,8,We had a 900 billion economic stimulus package there and everyone here was screaming: What is being done in Germany is far too little.,Steinmeier,Illner,does not apply,No strategy,does not apply,Politics,does not apply,Special topic: economic stimulus packages/ stimulus packages,The past,Description of made/not-made policy,Zero statement,singular,Federal level,does not apply,Große Koalition/Bundesregierung,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,Inclusive representation,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",296,0,55,1,3301,0,55,9,3309,8,We have made a point of launching an efficient economic stimulus program in which every measure also specifically preserves jobs,Steinmeier,no,does not apply,Self-presentation,does not apply,Politics,does not apply,Special topic: economic stimulus packages/ stimulus packages,The past,Description of made/not-made policy,General presentation,singular,Federal level,does not apply,Große Koalition/Bundesregierung,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,Inclusive representation,no,no,no,no,neutral/not available,no,no,no,no,no
ZA5311,1.1,2009,2009-09-13,Komponente 5: TV-Duell-Analyse,"TV-Duell-Analyse, Inhaltsanalyse TV-Duell",297,0,55,9,3309,0,55,19,3319,10,"and that is why the first contribution, Ms. Illner, was that we have not allowed new debt to increase quite as much as is the case in some neighbouring European countries.",Steinmeier,Illner,does not apply,Defense,does not apply,Politics,does not apply,Budget restructuring and consolidation specifically,The past,Description of made/not-made policy,General presentation,singular,Federal level,does not apply,Große Koalition/Bundesregierung,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,trifft nicht zu,Inclusive representation,no,no,no,no,neutral/not available,no,no,no,no,no
